iter	MAPE	RMSE
878	0.009352677058	0.1746558879
879	0.009351130064	0.1746207526
880	0.009349456936	0.1745908188
881	0.00934785073	0.1745598504
882	0.009346557528	0.1745391046
883	0.009344195145	0.1744784303
884	0.009341581221	0.1744331907
885	0.0093396863	0.1743788872
886	0.009337712606	0.1743422136
887	0.009336025049	0.1743007734
888	0.009334375897	0.1742662653
889	0.00933218397	0.1742344862
890	0.009330852883	0.1741961321
891	0.009326772637	0.1741451372
892	0.009324852691	0.1741186456
893	0.009323015111	0.1740889952
894	0.009320495441	0.1740281351
895	0.009317115242	0.1739841981
896	0.009314326899	0.173921093
897	0.00931333175	0.1739039192
898	0.009311171653	0.173834351
899	0.009309944729	0.1738109744
900	0.009308266723	0.1737779504
901	0.009307241036	0.1737437394
902	0.009305921995	0.1737093436
903	0.009305066381	0.1736871738
904	0.009303788652	0.1736573147
905	0.009302592275	0.1736274113
906	0.009301337305	0.1735920357
907	0.009300315283	0.1735642411
908	0.009298763829	0.173536343
909	0.00929788368	0.1735166669
910	0.009296038114	0.1734893092
911	0.009293303979	0.1734368047
912	0.009291397577	0.1733847025
913	0.009289795868	0.1733358449
914	0.009288509033	0.173287688
915	0.00928607125	0.17323162
916	0.009284083039	0.1731948583
917	0.009282853389	0.1731739737
918	0.009281286892	0.1731431628
919	0.009279568058	0.1731010484
920	0.009277939647	0.1730537432
921	0.009275710087	0.1730070974
922	0.009274633009	0.1729883324
923	0.009272773545	0.1729284098
924	0.00927133955	0.1728981862
925	0.009269401242	0.1728587505
926	0.009267278774	0.1728204802
927	0.009265598479	0.1727716538
928	0.009263216604	0.1727157599
929	0.00926129256	0.1726641321
930	0.009259566655	0.1726307562
931	0.009258368556	0.1725989875
932	0.009257285847	0.1725613726
933	0.009255250765	0.1725046784
934	0.009252072261	0.1724616307
935	0.009251092106	0.1724283302
936	0.00924848605	0.1723911712
937	0.009246604172	0.1723426037
938	0.009243517597	0.1722907794
939	0.009242106473	0.172248208
940	0.009241045525	0.1722210314
941	0.009239792223	0.1722022818
942	0.009238944887	0.1721682243
943	0.00923749063	0.1721315825
944	0.009235206159	0.1720991643
945	0.009233541144	0.1720704712
946	0.009231826678	0.1720411276
947	0.009229802103	0.1719981877
948	0.009227192161	0.1719427914
949	0.009225467981	0.1719090305
950	0.009223754079	0.1718593789
951	0.0092222813	0.1718247226
952	0.009221303598	0.1718003618
953	0.009219916839	0.1717719537
954	0.00921894696	0.1717339491
955	0.009217630093	0.1717082934
956	0.009215764765	0.1716840898
957	0.009214804837	0.1716672308
958	0.009212825916	0.1716367478
959	0.009210997796	0.1716019219
960	0.009208581597	0.1715669746
961	0.009207343003	0.1715387164
962	0.009201465564	0.1714727122
963	0.009199725561	0.1714478221
964	0.009196566894	0.1714093807
965	0.009195380133	0.1713718745
966	0.009192165244	0.1713345805
967	0.009189885167	0.1713017053
968	0.009188559334	0.1712823392
969	0.009187415863	0.1712635782
970	0.009186823672	0.1712433723
971	0.009185515168	0.1712015098
972	0.009183239085	0.1711604576
973	0.00918123174	0.1711142141
974	0.009178579247	0.1710781633
975	0.009176422104	0.1710286857
976	0.00917524968	0.1710059115
977	0.009173493069	0.1709638482
978	0.009172024437	0.1709336678
979	0.009170501568	0.1708972261
980	0.009168002481	0.1708542485
981	0.009166798274	0.1708296207
982	0.009165030983	0.1707979537
983	0.009161773397	0.1707515671
984	0.009160526631	0.1707236761
985	0.00915827266	0.1706764873
986	0.009157255136	0.1706547267
987	0.009156304929	0.1706350817
988	0.009155245362	0.1706149291
989	0.009153899736	0.1705802029
990	0.009153052152	0.1705636228
991	0.009150890464	0.1705295883
992	0.009148844461	0.170475383
993	0.009147345851	0.1704338171
994	0.009144274466	0.1703771982
995	0.009142566225	0.1703421341
996	0.009141657936	0.1703266211
997	0.009140235563	0.1702969504
998	0.009138824763	0.1702689784
999	0.009137233768	0.1702353618
1000	0.009135514899	0.170206087
1001	0.009133764072	0.1701639461
1002	0.009131832127	0.1701298275
1003	0.009130317545	0.1700940535
1004	0.009128763387	0.1700667645
1005	0.009127353197	0.1700322101
1006	0.00912684824	0.1700115657
1007	0.009124614545	0.1699746078
1008	0.009122895952	0.1699127608
1009	0.009120972483	0.169871089
1010	0.009120120617	0.1698449282
1011	0.009119229168	0.169819344
1012	0.009117776357	0.1697820013
1013	0.009116791699	0.1697656343
1014	0.00911599183	0.1697423679
1015	0.009115115711	0.1697172475
1016	0.009114046573	0.1696916189
1017	0.009112862856	0.1696533771
1018	0.009110731136	0.1696087018
1019	0.009108256307	0.1695593648
1020	0.009106454087	0.1695271025
1021	0.009103659286	0.1694903528
1022	0.009101237283	0.1694486035
1023	0.00909955193	0.1694067453
1024	0.009098319434	0.1693702364
1025	0.009097425926	0.1693478709
1026	0.009096825797	0.1693336786
1027	0.009095019654	0.1692913963
1028	0.009093737016	0.1692630727
1029	0.009092872946	0.1692390178
1030	0.009091464309	0.169210047
1031	0.009090409481	0.1691893165
1032	0.009089633609	0.1691752952
1033	0.009087300633	0.1691422386
1034	0.00908595028	0.1691204354
1035	0.009084070067	0.1690901643
1036	0.009082477798	0.1690446288
1037	0.009081269907	0.1690144873
1038	0.009078852146	0.1689590548
1039	0.009077188746	0.1689064662
1040	0.009075422812	0.1688612157
1041	0.009074848905	0.1688394879
1042	0.009073103119	0.1688009375
1043	0.00907176645	0.1687729407
1044	0.009069617201	0.1687362021
1045	0.009067394385	0.1686983449
1046	0.009066204662	0.1686703332
1047	0.009064637672	0.1686331184
1048	0.00906333201	0.1685982182
1049	0.009062022499	0.1685714694
1050	0.009060916183	0.1685454765
1051	0.009059235829	0.1685078781
1052	0.009058168859	0.1684812057
1053	0.00905575706	0.1684357908
1054	0.009054793541	0.1684155159
1055	0.009053917769	0.1683877086
1056	0.009053216384	0.1683653686
1057	0.009050954124	0.168308492
1058	0.009048711243	0.1682621975
1059	0.009047597294	0.1682431225
1060	0.009045442516	0.1682000559
1061	0.009044197638	0.1681718169
1062	0.009041557368	0.1681383928
1063	0.009039069606	0.1680816833
1064	0.009038385099	0.1680629388
1065	0.009037490752	0.1680403087
1066	0.009036221469	0.1680149728
1067	0.00903456537	0.1679931588
1068	0.009033111002	0.1679674532
1069	0.009031944803	0.1679386785
1070	0.009031368364	0.1679200883
1071	0.00902936225	0.1678750493
1072	0.009027875631	0.1678364047
1073	0.009025978266	0.1678120531
1074	0.009023629807	0.1677716722
1075	0.009021994793	0.1677378332
1076	0.009021018545	0.1677074314
1077	0.009020209463	0.1676847265
1078	0.009019127082	0.167655669
1079	0.009018287122	0.1676238074
1080	0.009017042922	0.1676013676
1081	0.00901459917	0.167557633
1082	0.009013158397	0.1675141636
1083	0.009012216773	0.1674956973
1084	0.009010751212	0.1674548149
1085	0.009010291371	0.1674364993
1086	0.009008749698	0.1673998495
1087	0.009007198566	0.1673664975
1088	0.009005585596	0.1673222712
1089	0.009004701904	0.1673051602
1090	0.009003039031	0.1672694076
1091	0.009001724845	0.1672461999
1092	0.008999819787	0.1672210284
1093	0.008997676874	0.1671844568
1094	0.008996174528	0.1671400683
1095	0.008995218429	0.1671203883
1096	0.008993753347	0.167079635
1097	0.008992073538	0.167052446
1098	0.008990951294	0.1670267654
1099	0.008989720688	0.1669890531
1100	0.008987527012	0.1669521721
1101	0.008986389975	0.1669229491
1102	0.00898482276	0.1668839455
1103	0.00898321513	0.1668599684
1104	0.008981941691	0.1668357613
1105	0.008980352221	0.1667849094
1106	0.008978399431	0.1667395332
1107	0.00897683979	0.1667069332
1108	0.008975366025	0.1666713922
1109	0.008972783235	0.1666256779
1110	0.008971590091	0.1666088272
1111	0.008969543388	0.1665679547
1112	0.008967771096	0.166521659
1113	0.008966075597	0.1664849439
1114	0.008961705354	0.1664372318
1115	0.008960491094	0.1664179969
1116	0.00895951259	0.1663982922
1117	0.008958179846	0.1663671079
1118	0.008955783866	0.1663350986
1119	0.008954002708	0.1663020394
1120	0.008952864903	0.1662773561
1121	0.008951654642	0.1662544802
1122	0.008950554476	0.1662362523
1123	0.008949766106	0.1662136723
1124	0.008947872323	0.166169295
1125	0.008946502034	0.1661396132
1126	0.008944972947	0.1661077437
1127	0.008943854963	0.166087078
1128	0.008941771275	0.1660428181
1129	0.008940130363	0.1660100641
1130	0.008939150105	0.1659931545
1131	0.008938052787	0.1659643682
1132	0.008935974852	0.1659363216
1133	0.008934502529	0.1659047233
1134	0.008930959655	0.1658595648
1135	0.008929513958	0.1658335356
1136	0.008928297594	0.1658153252
1137	0.00892638963	0.1657870641
1138	0.00892513752	0.1657612136
1139	0.008924417148	0.1657434966
1140	0.008922554638	0.1657066964
1141	0.008920375522	0.1656716717
1142	0.008918364059	0.1656437287
1143	0.008917653155	0.1656293615
1144	0.008915914783	0.1656031089
1145	0.008913480767	0.1655689263
1146	0.008912745943	0.1655470182
1147	0.008911510597	0.1655196318
1148	0.008909555627	0.1654683784
1149	0.008908341041	0.1654372533
1150	0.008906547106	0.1653935331
1151	0.008905354223	0.1653646263
1152	0.008903971573	0.1653352667
1153	0.008902936331	0.1653028869
1154	0.008901060883	0.1652560052
1155	0.008899299205	0.165221242
1156	0.008896331672	0.1651742513
1157	0.008895427348	0.1651494092
1158	0.00889430128	0.1651250063
1159	0.008891841724	0.1650809912
1160	0.00889061263	0.165044037
1161	0.00889006692	0.1650265002
1162	0.008888705423	0.1650023946
1163	0.00888712182	0.1649580032
1164	0.008886520709	0.164939261
1165	0.008884884107	0.1649083132
1166	0.008883477648	0.1648701174
1167	0.00888195391	0.1648316362
1168	0.008880205023	0.1647920688
1169	0.008878091876	0.1647528552
1170	0.008876461897	0.1647298722
1171	0.008875127528	0.1647103102
1172	0.008871542757	0.1646702626
1173	0.008869817438	0.1646355755
1174	0.008868540346	0.1646046658
1175	0.008867257786	0.1645772597
1176	0.008866259915	0.1645413455
1177	0.008864384266	0.164502567
1178	0.008862746334	0.1644694538
1179	0.008861994464	0.1644456596
1180	0.008860494254	0.1643906429
1181	0.008859518875	0.1643478813
1182	0.008857909892	0.1643226084
1183	0.008856330285	0.1642885115
1184	0.008854871419	0.1642612701
1185	0.008854122544	0.1642427092
1186	0.00885228206	0.1641968852
1187	0.00885106517	0.1641752278
1188	0.008849282685	0.1641263439
1189	0.008847863135	0.1640958144
1190	0.008847048605	0.1640763116
1191	0.0088454806	0.1640511829
1192	0.008843849828	0.1640254903
1193	0.008840426774	0.1639827996
1194	0.008839099937	0.1639591451
1195	0.008837960211	0.1639205168
1196	0.008837241619	0.1639033397
1197	0.008834843981	0.1638721226
1198	0.008833540324	0.1638375754
1199	0.008832270306	0.1638088941
1200	0.008829102777	0.1637690829
1201	0.008827285012	0.1637067208
1202	0.008825918015	0.1636828075
1203	0.008824111891	0.1636456547
1204	0.008822825758	0.1636173222
1205	0.008820382624	0.1635745206
1206	0.008819536968	0.1635592361
1207	0.008818196318	0.1635318495
1208	0.008817294403	0.1635042032
1209	0.008816281657	0.1634870535
1210	0.008815346165	0.163471152
1211	0.008813875544	0.1634484802
1212	0.008813404449	0.1634326717
1213	0.008811683496	0.1634095766
1214	0.008809886109	0.1633858687
1215	0.008809372062	0.1633698858
1216	0.008808382566	0.1633551103
1217	0.008807110724	0.1633180609
1218	0.008805632427	0.1632902877
1219	0.008803833454	0.1632491674
1220	0.008802162808	0.1632261235
1221	0.008800949206	0.1631892664
1222	0.008799973006	0.1631757851
1223	0.00879896409	0.1631337908
1224	0.008797317169	0.1630968871
1225	0.008795928464	0.1630613664
1226	0.008794271417	0.1629971372
1227	0.008792167725	0.1629645293
1228	0.008790756172	0.1629335003
1229	0.008789881568	0.1629128384
1230	0.00878941086	0.1629006775
1231	0.008788437557	0.1628812125
1232	0.008787362727	0.1628499354
1233	0.00878601081	0.1628157429
1234	0.008784552766	0.1627771952
1235	0.008782467894	0.1627387615
1236	0.008781622719	0.162712314
1237	0.008779518457	0.1626806309
1238	0.008778348882	0.1626537098
1239	0.008777204348	0.1626390158
1240	0.008775970735	0.1626105662
1241	0.008774455897	0.1625689
1242	0.008773322398	0.1625513809
1243	0.008771784258	0.1625154443
1244	0.008770422338	0.1624809361
1245	0.00876856292	0.1624565824
1246	0.008767112924	0.1624222574
1247	0.008765934876	0.1623941308
1248	0.00876379017	0.1623580285
1249	0.008762298577	0.1623089405
1250	0.008761676189	0.1622987486
1251	0.008760371414	0.1622747955
1252	0.008759732604	0.1622576889
1253	0.008757646462	0.1622005654
1254	0.008756940113	0.1621847937
1255	0.008755474989	0.1621629443
1256	0.008753918705	0.1621216276
1257	0.00875218546	0.1620995493
1258	0.008751001025	0.1620663499
1259	0.008749670707	0.1620265271
1260	0.008748688048	0.1620129181
1261	0.00874781056	0.16198684
1262	0.008746723009	0.1619618651
1263	0.00874562924	0.1619420522
1264	0.00874403952	0.1619079477
1265	0.008742925837	0.1618845182
1266	0.008741612141	0.1618672991
1267	0.008741065755	0.1618543483
1268	0.00873980947	0.1618191684
1269	0.008738156582	0.1617965041
1270	0.00873701441	0.1617670902
1271	0.00873559816	0.1617325815
1272	0.008734161988	0.161698198
1273	0.008732396374	0.1616583824
1274	0.008731367162	0.1616393591
1275	0.008729677785	0.1615987368
1276	0.008727884875	0.1615655813
1277	0.008727234378	0.1615539778
1278	0.008726793841	0.1615372212
1279	0.008725516394	0.1615198168
1280	0.008724089333	0.1614847223
1281	0.008722913925	0.161468101
1282	0.008720321895	0.1614210155
1283	0.008718720721	0.161391697
1284	0.00871751104	0.1613740619
1285	0.008715865652	0.1613412032
1286	0.008715099295	0.1613137318
1287	0.008714331547	0.1612968924
1288	0.008710804586	0.1612603484
1289	0.008709348692	0.161231022
1290	0.008706734465	0.1611988452
1291	0.008704604861	0.1611506286
1292	0.008703121735	0.1611143737
1293	0.008701694349	0.1610783492
1294	0.008700386401	0.1610534174
1295	0.008698641632	0.1610133709
1296	0.008697068342	0.1609794454
1297	0.00869602476	0.1609407436
1298	0.008695294767	0.1609205019
1299	0.008694042789	0.1608913113
1300	0.00869284059	0.1608671446
1301	0.008691217439	0.1608470579
1302	0.008689698181	0.1608073645
1303	0.008688487314	0.1607822952
1304	0.008687970812	0.1607736285
1305	0.00868676974	0.16075469
1306	0.008685085907	0.1607259303
1307	0.008683574864	0.1606924577
1308	0.008682199809	0.1606506972
1309	0.008681367329	0.1606393411
1310	0.008679567178	0.1605934725
1311	0.008677967394	0.1605626577
1312	0.00867714423	0.1605445881
1313	0.008675427419	0.160510483
1314	0.008673742095	0.1604799759
1315	0.008672330077	0.1604596799
1316	0.008670602201	0.1604119845
1317	0.008669098805	0.1603799804
1318	0.008665858499	0.1603218421
1319	0.008664151444	0.1602980729
1320	0.008663128244	0.1602756206
1321	0.008662269619	0.1602624347
1322	0.008661750177	0.1602512117
1323	0.008660186332	0.1602116724
1324	0.008658777292	0.1601680067
1325	0.008657039857	0.160121936
1326	0.008655970423	0.1600988006
1327	0.008655087731	0.1600587951
1328	0.008654210598	0.1600363002
1329	0.008652472235	0.15999805
1330	0.008651633838	0.1599808796
1331	0.008651149772	0.1599624227
1332	0.008649568686	0.1599328287
1333	0.00864764087	0.1599087505
1334	0.008646585693	0.1598843481
1335	0.008645414187	0.1598498655
1336	0.00864338524	0.1598139267
1337	0.008642254869	0.1597894534
1338	0.008641421326	0.1597671542
1339	0.008639603526	0.1597246277
1340	0.008637946168	0.1596980063
1341	0.00863731931	0.1596831553
1342	0.008635864609	0.1596562108
1343	0.008634282372	0.1596226777
1344	0.008633316718	0.1595937505
1345	0.008632229027	0.1595715178
1346	0.00863101614	0.159538508
1347	0.008629902023	0.159515535
1348	0.008628833903	0.1594857317
1349	0.008628213586	0.1594674731
1350	0.008627032929	0.1594393715
1351	0.00862565835	0.1594152588
1352	0.00862451023	0.1593925514
1353	0.00862317883	0.1593673096
1354	0.008622390669	0.1593465562
1355	0.008621355782	0.1593288613
1356	0.008619774295	0.1593004684
1357	0.008618901408	0.1592818153
1358	0.008616498667	0.1592434643
1359	0.008614613283	0.1591913058
1360	0.008613404517	0.1591550888
1361	0.008611890408	0.1591316845
1362	0.008611317935	0.1591165244
1363	0.008609900559	0.159094087
1364	0.008609300433	0.1590792272
1365	0.008607284903	0.1590420634
1366	0.008605312179	0.1590081272
1367	0.008604347758	0.1589932698
1368	0.008602980365	0.1589649459
1369	0.008602267746	0.1589455371
1370	0.008601385915	0.1589269002
1371	0.008600307022	0.1589081921
1372	0.008599387834	0.1588849352
1373	0.00859686709	0.1588476355
1374	0.008595195076	0.1588238065
1375	0.008594099891	0.1588012709
1376	0.008593202827	0.1587724791
1377	0.008592237989	0.1587606755
1378	0.008591065392	0.1587335649
1379	0.008589999878	0.1587176372
1380	0.008588658514	0.1586851638
1381	0.008587918436	0.1586664089
1382	0.00858693977	0.1586455066
1383	0.00858507584	0.1586133126
1384	0.008584059241	0.1585828074
1385	0.008582454892	0.1585415168
1386	0.00858110398	0.1585069184
1387	0.008580173482	0.1584773176
1388	0.008578876827	0.1584505645
1389	0.00857639216	0.1584175654
1390	0.008575044155	0.1583866721
1391	0.008573878335	0.1583601572
1392	0.008572746363	0.1583298904
1393	0.008571280803	0.1582996517
1394	0.008569226519	0.1582503766
1395	0.008568373818	0.1582299154
1396	0.00856693173	0.1582008839
1397	0.008565556648	0.1581701332
1398	0.008564129804	0.1581386451
1399	0.008562892301	0.1581123477
1400	0.008562161374	0.1580899666
1401	0.008561215927	0.1580709255
1402	0.008560099881	0.1580549109
1403	0.008559382608	0.1580358099
1404	0.008559037802	0.15801978
1405	0.008557902794	0.1580025057
1406	0.008557033097	0.1579802724
1407	0.008556304722	0.1579691484
1408	0.008554930013	0.1579380736
1409	0.008553537439	0.1579028152
1410	0.008551492785	0.1578705306
1411	0.008550409178	0.157839118
1412	0.008549152874	0.1578176085
1413	0.008547709119	0.1577877916
1414	0.008546360711	0.1577603133
1415	0.008544580659	0.1577151264
1416	0.008543930536	0.1576994007
1417	0.008543067859	0.1576875488
1418	0.008542491681	0.1576729674
1419	0.008541429308	0.1576473019
1420	0.008539930451	0.1576070968
1421	0.008539035388	0.1575841408
1422	0.008537136024	0.1575452536
1423	0.008536328216	0.1575185613
1424	0.008535516014	0.1574896785
1425	0.008534465252	0.1574717008
1426	0.008533342214	0.1574494392
1427	0.008531691466	0.1574220125
1428	0.008530041035	0.1573945865
1429	0.008528922757	0.1573759143
1430	0.008528090034	0.1573520393
1431	0.008527134028	0.1573348891
1432	0.008525926663	0.1573184045
1433	0.008524503767	0.1572921638
1434	0.008523848643	0.1572765015
1435	0.00852266829	0.1572573369
1436	0.008521960896	0.1572446693
1437	0.008520988924	0.157223013
1438	0.008520186115	0.1572046149
1439	0.008519119568	0.1571846896
1440	0.008517837568	0.1571534286
1441	0.008517260966	0.1571434023
1442	0.008516133608	0.1571176967
1443	0.00851432518	0.1570790811
1444	0.008513527168	0.1570643797
1445	0.008511850077	0.1570327652
1446	0.00851073897	0.1570128585
1447	0.008509224953	0.1569725623
1448	0.008508211918	0.1569500523
1449	0.008507192316	0.1569320513
1450	0.008506092717	0.156887316
1451	0.008505146155	0.1568651449
1452	0.008503081075	0.1568396046
1453	0.00850216932	0.1568196902
1454	0.008501110537	0.1567861461
1455	0.008499383892	0.1567466479
1456	0.008497627841	0.1567098654
1457	0.008496960512	0.1566865539
1458	0.008495864497	0.1566685972
1459	0.008494237301	0.1566428936
1460	0.008492529158	0.156615111
1461	0.00849100261	0.1565904701
1462	0.008490150309	0.1565698555
1463	0.008487454382	0.1565410839
1464	0.008486054357	0.1565084754
1465	0.008485444754	0.1564944587
1466	0.008484421284	0.1564689035
1467	0.008482968467	0.1564456664
1468	0.008481702231	0.1564192711
1469	0.008480215951	0.1563825768
1470	0.008479357955	0.1563624317
1471	0.008478501279	0.156336075
1472	0.008477566585	0.1563165147
1473	0.008477117672	0.1563042038
1474	0.008475887295	0.1562813288
1475	0.008474827805	0.1562541439
1476	0.008473631508	0.156235561
1477	0.008472965947	0.1562269532
1478	0.008471610045	0.1562058527
1479	0.008470683236	0.1561872377
1480	0.008469317294	0.1561534458
1481	0.008468202737	0.1561182142
1482	0.008467579015	0.156110138
1483	0.008466546151	0.1560933113
1484	0.008464995283	0.1560543189
1485	0.008464288083	0.1560399022
1486	0.008463848612	0.1560271703
1487	0.008462270253	0.1559987497
1488	0.008461060734	0.155981495
1489	0.008460114449	0.1559622704
1490	0.008458471134	0.1559227118
1491	0.008457539347	0.1558971431
1492	0.008456597273	0.1558804765
1493	0.008455571292	0.1558541377
1494	0.008454223678	0.1558202491
1495	0.008452706751	0.1557762303
1496	0.00845217282	0.1557636098
1497	0.008451597939	0.1557480446
1498	0.00845077935	0.1557339675
1499	0.008450055411	0.1557098163
1500	0.008449167321	0.1556897785
1501	0.008447945219	0.1556697085
1502	0.008445061027	0.1556345237
1503	0.008443745298	0.155602131
1504	0.008443468806	0.1555971067
1505	0.008442462357	0.1555837583
1506	0.008441372952	0.1555687691
1507	0.008440724095	0.1555556529
1508	0.008438910555	0.1555307559
1509	0.00843727832	0.1554961391
1510	0.008436332264	0.1554816714
1511	0.008435053166	0.1554606286
1512	0.008434085849	0.1554465934
1513	0.008432019583	0.155415304
1514	0.008431191369	0.1553952101
1515	0.008430394039	0.1553804985
1516	0.008429269988	0.1553567182
1517	0.008428354174	0.1553436255
1518	0.008427230922	0.1553192521
1519	0.008426340095	0.1552956369
1520	0.008424758234	0.1552616442
1521	0.008423840769	0.1552363566
1522	0.008423541574	0.1552144203
1523	0.008421690859	0.155178051
1524	0.008420144437	0.1551613733
1525	0.008419311733	0.1551391794
1526	0.008417544467	0.155114416
1527	0.008416605352	0.1550911894
1528	0.008414926522	0.1550657418
1529	0.008413527148	0.1550433083
1530	0.008412727819	0.1550279697
1531	0.008411608479	0.1550000934
1532	0.008410478084	0.1549786463
1533	0.008409067203	0.1549597693
1534	0.008407495312	0.1549403902
1535	0.008406397455	0.1549112863
1536	0.008405394265	0.1548827615
1537	0.008404545072	0.1548700841
1538	0.008403413052	0.1548469085
1539	0.008402102395	0.1548198531
1540	0.008400920303	0.1548006845
1541	0.008399258457	0.1547732757
1542	0.008397778444	0.1547481749
1543	0.008396655289	0.1547218157
1544	0.008395740621	0.1546993606
1545	0.008394250234	0.1546782556
1546	0.008392867119	0.154648472
1547	0.008391795656	0.1546190453
1548	0.008390596094	0.1546005612
1549	0.008389813108	0.1545846899
1550	0.008389202148	0.1545718414
1551	0.008388848837	0.1545586489
1552	0.008388016227	0.1545367782
1553	0.008387507438	0.1545260855
1554	0.008386618424	0.154503818
1555	0.008385793443	0.1544819905
1556	0.008383540766	0.1544512814
1557	0.008382270566	0.1544124237
1558	0.00838052773	0.1543732272
1559	0.008379831246	0.1543605275
1560	0.008378865325	0.1543445374
1561	0.008378396847	0.154332202
1562	0.008377969655	0.1543175821
1563	0.008377552904	0.1542960534
1564	0.008376663273	0.154274069
1565	0.008375653981	0.154256935
1566	0.008374242092	0.1542312602
1567	0.008373438602	0.1542128298
1568	0.008372362044	0.1541979094
1569	0.008371486994	0.1541685126
1570	0.008369740614	0.1541459335
1571	0.0083689117	0.1541231687
1572	0.008368050177	0.1541021875
1573	0.008367342687	0.1540731063
1574	0.008365864672	0.1540353673
1575	0.008365484234	0.1540205839
1576	0.008364378058	0.1539899247
1577	0.008362909794	0.153960658
1578	0.008361248031	0.1539315176
1579	0.008359995651	0.1539147629
1580	0.008359087082	0.1538947647
1581	0.008358444604	0.1538822082
1582	0.008356673093	0.1538416506
1583	0.008355386712	0.1538188936
1584	0.00835427907	0.1537935576
1585	0.008353667621	0.1537711309
1586	0.008351983887	0.1537443368
1587	0.008350544531	0.1537123259
1588	0.008349149497	0.1536915014
1589	0.008347618032	0.1536533229
1590	0.008346940829	0.1536388523
1591	0.008345447103	0.1536109487
1592	0.008344696959	0.1535925764
1593	0.008343212054	0.1535718068
1594	0.008341781832	0.1535479275
1595	0.00834124907	0.1535305818
1596	0.008340392901	0.1535048911
1597	0.008338652396	0.1534758939
1598	0.008337158522	0.1534473649
1599	0.008335571197	0.1534161229
1600	0.008334542474	0.1533912294
1601	0.008332690879	0.1533608133
1602	0.008331583372	0.1533164344
1603	0.008330950256	0.153294593
1604	0.008329705635	0.153268316
1605	0.008328514927	0.1532477367
1606	0.008327003142	0.1532238423
1607	0.008325935692	0.153189862
1608	0.008324987774	0.1531759935
1609	0.008323053958	0.153141694
1610	0.008322590761	0.1531238194
1611	0.008321996514	0.153112318
1612	0.008320589233	0.1530832807
1613	0.008319683459	0.1530663828
1614	0.008318240853	0.1530327528
1615	0.008317605515	0.1530163918
1616	0.008316939582	0.1530065189
1617	0.008316368984	0.1529948145
1618	0.0083156102	0.152983331
1619	0.008314472212	0.1529612294
1620	0.008313260869	0.1529325358
1621	0.008310849523	0.1528955312
1622	0.00830957862	0.1528625427
1623	0.008308392926	0.1528414878
1624	0.008306773913	0.1528164359
1625	0.00830512309	0.1527894845
1626	0.008303874932	0.152757672
1627	0.008302726869	0.1527376099
1628	0.008301605102	0.1527134021
1629	0.008301170294	0.1527030026
1630	0.008299815546	0.1526756356
1631	0.008299108394	0.1526630454
1632	0.008298241558	0.1526291641
1633	0.008296942954	0.1525994067
1634	0.00829605506	0.1525862927
1635	0.008294913337	0.1525649043
1636	0.008292925656	0.1525360847
1637	0.008292199793	0.1525157188
1638	0.008291627475	0.1524925507
1639	0.008290238222	0.1524611296
1640	0.008289798341	0.1524497334
1641	0.008287281081	0.1524196388
1642	0.008285941445	0.152398594
1643	0.008285358091	0.1523880663
1644	0.008283965388	0.1523600124
1645	0.008282848521	0.152336019
1646	0.008281275338	0.1523079898
1647	0.008280459712	0.1522849262
1648	0.008279404656	0.1522660673
1649	0.008278633476	0.1522465693
1650	0.008277456963	0.1522315138
1651	0.00827655503	0.1522190618
1652	0.008275898438	0.1522013478
1653	0.008274834468	0.1521847503
1654	0.008273869866	0.1521618567
1655	0.008272665477	0.1521463533
1656	0.008271471747	0.1521220259
1657	0.008270756683	0.1520967428
1658	0.008269841993	0.1520668155
1659	0.00826722378	0.1520333118
1660	0.008266439367	0.1520178357
1661	0.008265475919	0.1520046031
1662	0.008263386855	0.1519776887
1663	0.008261688786	0.151948363
1664	0.008260607278	0.1519192323
1665	0.008259217955	0.1518939668
1666	0.008258244795	0.1518700507
1667	0.008256259272	0.1518394089
1668	0.008255502655	0.1518180231
1669	0.008254496421	0.1518034436
1670	0.008253980913	0.1517921033
1671	0.008252812101	0.1517738423
1672	0.008251779295	0.1517580266
1673	0.008250394663	0.1517350155
1674	0.008249432246	0.1517096979
1675	0.008248115402	0.1516830257
1676	0.008247034098	0.1516654927
1677	0.008246157284	0.1516516845
1678	0.008244373541	0.1516226999
1679	0.008242845595	0.1515984222
1680	0.008241978374	0.1515773754
1681	0.008240548306	0.1515536386
1682	0.008239492015	0.1515279655
1683	0.008238300271	0.1515051241
1684	0.008237454393	0.151492903
1685	0.00823664793	0.151470729
1686	0.008236124599	0.1514548786
1687	0.008234917808	0.1514314935
1688	0.008233516215	0.1514017473
1689	0.008232656028	0.1513835222
1690	0.008231340498	0.15135743
1691	0.008230526902	0.1513380943
1692	0.00822900101	0.1513178105
1693	0.008227912304	0.1513011679
1694	0.008227116295	0.1512906793
1695	0.008226310911	0.1512728518
1696	0.008225841518	0.1512589613
1697	0.008224616215	0.1512338863
1698	0.008223326434	0.1512165264
1699	0.00822190083	0.1511951823
1700	0.008221469576	0.1511849109
1701	0.008219978225	0.1511465117
1702	0.008218554934	0.1511159976
1703	0.008217306348	0.1510993333
1704	0.008216713525	0.1510870245
1705	0.008215980007	0.1510692429
1706	0.008215371718	0.1510533294
1707	0.008214412426	0.1510215905
1708	0.008213165571	0.1510050306
1709	0.008212769919	0.1509985871
1710	0.008212005484	0.1509839542
1711	0.008210354328	0.1509458566
